"SubjectID","Development","Gender","Age","MaritalStatus","ChildCount","Income","AgeGroup"
359,231.591601845156,2,58.1466795564629,4,1,43559.9761304941,"[50,60)"
360,240.717576706356,1,20.2881225915626,2,1,32785.1329093357,"[20,26)"
361,241.707601855546,1,67.8295267345384,3,3,33358.7047462178,"[60,100)"
362,245.672659896118,1,22.3429505894892,4,0,30446.1025805292,"[20,26)"
363,247.486380935446,1,61.2348586502485,2,0,58801.1897727363,"[60,100)"
364,255.223146809073,2,33.2423374676146,1,2,44532.1034704233,"[30,40)"
365,245.334719703497,1,66.5873150522821,2,1,35945.1529608716,"[60,100)"
366,242.214350364574,1,23.6071920669638,3,1,15492.7988028673,"[20,26)"
367,247.88376663786,1,41.8492969190702,2,2,29385.3153616263,"[40,50)"
368,234.119067533916,2,56.3937449632213,1,0,22429.9854125248,"[50,60)"
369,241.031997993375,1,64.3105300092138,3,3,27487.9357222298,"[60,100)"
370,240.931973595379,2,52.1457632808015,3,1,41906.8898031132,"[50,60)"
371,243.395871272078,2,46.5290168221109,2,1,24657.7147270824,"[40,50)"
372,238.424748712504,2,51.2758835605346,2,0,27755.9170371048,"[50,60)"
373,216.324628714758,2,70.8150671599433,4,2,13195.5803620336,"[60,100)"
374,216.09948943617,2,66.1591767370701,1,1,9012.09540685332,"[60,100)"
375,239.734920445563,1,20.5208691717125,2,0,13724.4239725245,"[20,26)"
376,247.704434363916,1,52.3526330660097,3,0,20122.5691488041,"[50,60)"
377,240.463869499121,1,62.988554820884,1,1,9836.10122886851,"[60,100)"
378,248.318612959001,1,44.3549470342696,1,0,11186.2434804825,"[40,50)"
379,240.610333492947,1,22.3501580250449,1,2,9141.2992708102,"[20,26)"
380,249.20139171266,1,39.7265454703011,5,0,42096.6678158138,"[30,40)"
381,250.93584744745,2,43.0086374669336,2,0,16111.277139121,"[40,50)"
382,236.384439616547,1,67.6837394195609,3,1,75785.6758528601,"[60,100)"
383,239.590398103209,1,63.7813446526416,1,2,43212.9483211054,"[60,100)"
384,251.700993150932,2,38.1185816405341,2,0,30373.8994141126,"[30,40)"
385,246.071167343673,1,53.4513573925942,1,0,23623.5884361279,"[50,60)"
386,249.218588846929,1,38.2531639486551,2,2,32419.9216247162,"[30,40)"
387,235.433072629863,1,67.3057028274052,5,1,32127.4182156652,"[60,100)"
388,247.186692528069,1,26.446505991742,4,1,21927.8802057015,"[26,30)"
389,230.522667148829,2,59.5892892605625,1,1,8831.37276129169,"[50,60)"
390,243.846042752245,2,47.4504923950881,2,1,29248.9234016675,"[40,50)"
391,246.632121346203,1,56.7356070568785,3,2,37845.953484491,"[50,60)"
392,240.832230344569,1,64.3577465037815,1,0,26198.4492885269,"[60,100)"
393,228.826503821967,2,63.5700862775557,3,3,29220.8287682105,"[60,100)"
394,250.313136147532,1,43.4133857437409,1,1,17576.8539917655,"[40,50)"
395,245.055169443354,1,26.3934336551465,2,1,25887.6581459001,"[26,30)"
396,247.650723047117,1,36.4999561635777,1,1,39426.6106333262,"[30,40)"
397,242.125021225228,1,61.4817166184075,2,2,50101.0194585061,"[60,100)"
398,252.958108709574,2,21.585964450147,2,1,28762.6919789163,"[20,26)"
399,249.719457644029,2,21.0426225946285,1,0,51782.4645687092,"[20,26)"
400,245.599145501065,1,47.67975839274,1,1,27498.6734253975,"[40,50)"
401,254.871654850344,2,23.7821726631373,4,2,26786.7660190212,"[20,26)"
402,247.111044636468,1,49.3592706690542,2,2,22899.3174845132,"[40,50)"
403,216.565103757588,2,66.2413195860572,1,1,25051.2583379698,"[60,100)"
404,249.676978781702,2,38.495492042508,1,0,13992.9375841852,"[30,40)"
405,237.679261122983,2,52.4349594991654,2,1,19439.5470193804,"[50,60)"
406,250.588811963766,1,57.2743410309777,1,0,83532.384014329,"[50,60)"
407,242.867503292796,2,46.3369513782673,3,2,27292.2164583803,"[40,50)"
408,246.841399298554,1,50.0803093840368,4,1,48724.6665236818,"[50,60)"
409,248.601159543503,2,29.4772617905401,1,3,15083.8131521952,"[26,30)"
410,243.095239068951,1,23.678015598096,2,0,16728.1042917452,"[20,26)"
411,256.654263567279,2,31.9865696635097,1,0,49991.8935218594,"[30,40)"
412,250.309076443167,2,30.1934808297083,2,0,33663.1109886588,"[30,40)"
413,253.865628773444,2,29.1765603506938,1,3,24532.7142449819,"[26,30)"
414,253.051238539873,1,34.0313955973834,2,1,11604.8246788407,"[30,40)"
415,220.548650192897,2,64.7976811546832,4,1,40868.5973595634,"[60,100)"
416,250.01808444088,2,30.0667302254587,2,0,14267.5471581187,"[30,40)"
417,239.647799201235,2,50.566693585366,3,2,46409.3234714502,"[50,60)"
418,247.773702614924,2,37.2869255058467,1,0,23798.4955125352,"[30,40)"
419,242.420353022709,1,65.3107415949926,4,1,24197.0412890793,"[60,100)"
420,248.356102042685,1,30.296185339801,1,1,43090.8901318778,"[30,40)"
421,251.578254488638,1,50.5771450065076,3,2,23682.4770520257,"[50,60)"
422,248.882550927218,1,51.5042836377397,3,1,22220.7328046426,"[50,60)"
423,245.433245604343,1,52.223015292082,1,1,22567.1271152059,"[50,60)"
424,244.705245719041,1,27.1628517839126,3,0,66136.22646964,"[26,30)"
425,250.864910966499,1,47.3126778560691,1,3,42216.4261642566,"[40,50)"
426,239.757411918276,1,18.0078179407865,1,1,25938.5189800955,"[0,20)"
427,235.43462780809,2,56.2901658741757,2,2,14802.4397320104,"[50,60)"
428,248.515162095944,1,51.8811758439988,1,0,12974.324456294,"[50,60)"
429,247.012043833643,1,39.64247171022,3,3,32990.0085981627,"[30,40)"
430,254.198817596589,2,22.7760217306204,2,1,113931.893672074,"[20,26)"
431,250.264458927346,1,29.1963992821984,3,0,12070.823591456,"[26,30)"
432,249.073435168111,1,46.9325722609647,3,2,28099.5216351221,"[40,50)"
433,218.466909822941,2,68.7614505565725,1,2,32161.4007826205,"[60,100)"
434,238.509949667192,2,49.7994030630216,2,3,19846.3656338252,"[40,50)"
435,246.435112735105,1,24.0589371598326,2,1,17153.5051660423,"[20,26)"
436,253.932922150863,1,39.2293462478556,3,0,19008.9776456574,"[30,40)"
437,244.0235658089,1,53.1384789217263,2,3,14323.6582088776,"[50,60)"
438,252.961024554557,1,43.0924577587284,1,2,33007.2510217542,"[40,50)"
439,241.280647248554,1,24.5855746157467,2,0,29717.9200520441,"[20,26)"
440,235.508123825374,2,53.498912140727,1,0,6623.39879646443,"[50,60)"
441,240.139848270057,1,20.9337821295485,1,1,47545.2113470472,"[20,26)"
442,250.459470497496,2,38.3135621706024,5,0,24924.957707244,"[30,40)"
443,244.214446656744,2,23.6143735740334,5,0,40939.9145235703,"[20,26)"
444,225.124592877869,2,59.9698187238537,2,1,30571.482235731,"[50,60)"
445,242.565583569527,2,49.4293671837077,2,1,30003.7483764208,"[40,50)"
446,221.522288964039,2,65.7645097505301,2,3,16756.162551895,"[60,100)"
447,252.514838235491,1,47.4401799095795,2,0,50372.2593569656,"[40,50)"
448,246.989653639541,1,61.8041796442121,1,1,42662.9756143864,"[60,100)"
449,242.483622431126,1,55.3247277224436,3,1,48686.4148239301,"[50,60)"
450,238.758568021521,1,19.2968398281373,3,1,8703.18622443597,"[0,20)"
451,217.016380844333,2,65.7323935455643,2,1,40295.2221131771,"[60,100)"
452,245.243284381041,1,32.5795376971364,1,0,20512.5629911881,"[30,40)"
453,244.658035309854,1,37.2206273553893,1,1,23403.2091611547,"[30,40)"
454,216.202207351862,2,69.5727038001642,1,0,64491.1096671705,"[60,100)"
455,246.475236260438,2,22.3496371801011,1,2,41567.4942863639,"[20,26)"
456,245.26276880791,2,43.0044243149459,2,1,33972.4031564692,"[40,50)"
457,255.336891416065,1,51.4541326621547,4,0,44527.1042483703,"[50,60)"
458,223.249807311225,2,66.3957434277982,3,2,5934.42215582957,"[60,100)"
459,250.217235677385,1,30.6920495182276,3,0,28176.4107696713,"[30,40)"
460,247.407894163113,2,28.7009212924168,2,0,10601.4587621804,"[26,30)"
461,248.7714167698,1,33.3938525589183,2,3,38859.7054041531,"[30,40)"
462,248.903185613792,1,44.4901820919476,2,1,46236.1788096429,"[40,50)"
463,229.065681790714,2,60.835558726918,2,0,15716.8185950127,"[60,100)"
464,221.697551014607,2,66.8477855543606,1,0,53187.9707639863,"[60,100)"
465,247.585361842412,1,50.5125472503714,1,2,22418.0577740697,"[50,60)"
466,247.171737133545,1,60.6426430465654,2,1,16246.8552439579,"[60,100)"
467,223.529569094797,2,59.671529921703,3,0,17761.5116784558,"[50,60)"
468,247.927350453312,2,26.1267498754896,1,0,52120.8103670664,"[26,30)"
469,242.088508351685,1,65.0526939257979,1,3,25760.1640812868,"[60,100)"
470,245.723816690955,1,23.0815635360777,2,1,12114.902346913,"[20,26)"
471,248.369130529124,1,61.9318915363401,2,1,38903.6750323406,"[60,100)"
472,248.403153774678,2,36.9681328106672,1,0,29578.4394291096,"[30,40)"
473,248.866843136116,2,23.6222239714116,2,1,7715.68283662205,"[20,26)"
474,241.063712335668,2,47.11403450137,2,3,29712.1873020684,"[40,50)"
475,249.889598289483,1,38.8183535258286,3,0,19062.2417243753,"[30,40)"
476,222.090800467375,2,66.556759648025,1,0,17999.3764138147,"[60,100)"
477,235.663899364628,2,50.9711485044099,4,2,25000.6712508587,"[50,60)"
478,251.840759077579,1,50.4842336005531,2,1,6675.59873684226,"[50,60)"
479,247.077190389078,1,61.2508655590937,2,2,22078.9551913093,"[60,100)"
480,245.856230640483,1,23.1752398954704,2,0,60602.1838207924,"[20,26)"
481,231.333865368126,2,59.6347147985362,2,2,17457.5499264447,"[50,60)"
482,242.628348553462,1,44.8717894796282,2,1,14547.4059295892,"[40,50)"
483,229.79545634216,2,56.9510237467475,2,0,19413.0402579918,"[50,60)"
484,248.350448149242,1,52.7634598729201,4,1,45585.0545367288,"[50,60)"
485,245.808798933761,1,40.7156709530391,3,0,11845.3964588426,"[40,50)"
486,236.472399307429,2,52.3109334441833,1,0,47205.7535368771,"[50,60)"
487,254.886568601944,2,30.0400117100216,3,0,20191.741515932,"[30,40)"
488,247.950682585199,1,35.9621546412818,1,0,14442.1442707201,"[30,40)"
489,248.835187344319,2,23.2821456776001,2,2,42603.5864858728,"[20,26)"
490,249.464087126597,1,45.3814730811864,2,0,13124.8562122151,"[40,50)"
491,240.905638825517,1,23.3194269654341,3,0,12902.1637372073,"[20,26)"
492,244.877819216976,2,37.5172556880862,2,0,6740.54552756564,"[30,40)"
493,252.184942408753,1,42.9205506173894,1,2,37297.3225150535,"[40,50)"
494,243.175989067476,1,32.9147422169335,1,2,51402.8189614643,"[30,40)"
495,248.511580733524,2,23.6933798566461,2,2,24028.9513220108,"[20,26)"
496,243.890829516629,1,28.1990296738222,2,1,32318.0032149508,"[26,30)"
497,247.584650591814,1,25.2892403230071,2,2,41129.4803760798,"[20,26)"
498,236.6468015417,2,53.0537949679419,3,2,40474.5222261707,"[50,60)"
499,220.074036936774,2,66.8889462170191,4,0,24329.4184572513,"[60,100)"
500,244.727254998953,1,63.4936948488466,1,1,35784.9892505507,"[60,100)"
501,247.996224472997,2,39.8781472737901,1,3,43325.6536778767,"[30,40)"
502,243.53126792347,2,34.1618031766266,2,0,30712.4630150409,"[30,40)"
503,246.467220270431,1,52.7928156843409,1,1,37331.0192731017,"[50,60)"
504,228.779465619724,2,63.3099903971888,2,0,114123.307700627,"[60,100)"
505,252.168691815671,1,35.2521776286885,4,2,28674.259203549,"[30,40)"
506,240.314003408936,1,63.192621415481,3,2,37240.7574016599,"[60,100)"
507,242.245667018103,1,59.0135935409926,3,1,20492.3426475377,"[50,60)"
508,242.914033183887,2,47.6828549094498,3,0,38363.813715247,"[40,50)"
509,242.814820257228,1,63.6833606469445,3,1,17845.03082495,"[60,100)"
510,246.285748295484,1,33.2157671283931,2,1,45348.8261916208,"[30,40)"
511,248.5694889317,1,55.0629087323323,1,1,29550.860065137,"[50,60)"
512,248.639375145962,1,53.7739023747854,2,1,17568.5274246595,"[50,60)"
513,222.234421297734,2,64.2841611676849,3,2,30069.5977810908,"[60,100)"
514,250.561635575139,1,52.7491079475731,3,0,8858.2222985162,"[50,60)"
515,232.294607748243,2,59.2371552055702,1,1,23252.2131147957,"[50,60)"
516,250.08034732498,1,43.8149708504789,1,0,43397.495254812,"[40,50)"
517,254.086459602957,1,40.1325517748483,1,2,13037.3707521118,"[40,50)"
518,246.709062726949,1,35.5098376930691,1,0,34377.2285482324,"[30,40)"
519,232.286700481803,2,57.1562099889852,4,3,29117.3080761027,"[50,60)"
520,246.831052574524,1,32.5069144666195,2,0,59527.9261583481,"[30,40)"
521,218.606365299717,2,68.4313542363234,2,2,24080.6000551552,"[60,100)"
522,254.440335273175,2,21.6044862093404,3,1,35522.8608994685,"[20,26)"
523,248.019851364894,1,46.9383123395965,2,2,32417.0222978697,"[40,50)"
524,254.168315604822,1,41.6159023479559,2,2,23062.3788524983,"[40,50)"
525,250.44469849122,2,32.783866211772,1,1,39395.7769295928,"[30,40)"
526,248.523537096916,1,53.6056567979977,2,2,20667.0699677534,"[50,60)"
527,253.329121864866,1,47.7526355599985,3,2,32494.3584415266,"[40,50)"
528,244.917129726058,1,58.5062291654758,2,0,5004.1465250488,"[50,60)"
529,251.07964106416,2,28.9797732061706,1,1,37312.6116030916,"[26,30)"
530,241.643300486459,1,23.6376437423751,3,0,7446.40696028863,"[20,26)"
531,240.638640882939,1,26.3623556885868,3,1,35762.9138032406,"[26,30)"
532,249.178135118051,1,58.5938136391342,1,0,24166.407642903,"[50,60)"
533,246.515828333285,1,22.8558351700194,4,2,29819.7907115482,"[20,26)"
534,235.202110731234,1,65.9068763437681,3,0,41226.824565557,"[60,100)"
535,248.150384481791,1,54.388353863731,1,2,35396.8941978342,"[50,60)"
536,249.918305825833,1,40.1351570915431,1,0,10379.5366253192,"[40,50)"
537,250.193418382097,1,32.0388969448395,1,2,12397.1893449557,"[30,40)"
538,237.968947532203,2,45.1330340038985,2,0,55235.2569763506,"[40,50)"
539,233.812684766679,2,52.6217981744558,1,1,21854.4962874231,"[50,60)"
540,245.429161523066,2,33.6815612660721,2,0,20872.7827470015,"[30,40)"
541,244.887479878482,1,26.3377550123259,2,2,39255.4025876282,"[26,30)"
542,249.814190660712,2,26.7477639871649,2,2,85296.3816857473,"[26,30)"
543,241.572533308785,1,27.2117895837873,2,0,53191.6362905369,"[26,30)"
544,248.828041937934,1,34.2681398796849,1,0,24120.3060875029,"[30,40)"
545,244.960199676844,1,51.0259131267667,2,2,16829.9018473889,"[50,60)"
546,230.241794835631,2,56.8173974091187,2,1,33214.8258619723,"[50,60)"
547,246.901920006866,1,55.1102506876923,2,1,20025.0927799074,"[50,60)"
548,218.317875253059,2,68.9199416469783,5,0,32481.7228331655,"[60,100)"
549,246.598830447974,1,61.8250154256821,1,3,76559.245893093,"[60,100)"
550,250.481564464454,2,28.0208524935879,2,0,30959.7841214524,"[26,30)"
551,246.619382786816,2,42.0224120412022,1,0,10698.283161251,"[40,50)"
552,219.047395938623,2,66.1109803747386,3,0,26142.2719236355,"[60,100)"
553,248.692747562555,1,49.5334515413269,2,2,44274.7187244618,"[40,50)"
554,218.750000848925,2,67.8419733457267,3,2,24297.9643331273,"[60,100)"
555,250.771412060858,1,33.4779629781842,2,2,16555.9418433407,"[30,40)"
556,251.871939262347,2,33.8619011491537,1,0,27674.562812603,"[30,40)"
557,251.086015685992,1,37.4571518688463,1,1,81608.2095442754,"[30,40)"
558,247.9536035089,1,35.4006930552423,2,0,10993.334525337,"[30,40)"
559,248.027544295744,1,48.0358650041744,2,1,47709.4309709935,"[40,50)"
560,249.914052624945,2,32.5863295388408,1,1,29079.6266653416,"[30,40)"
561,250.484113218794,2,29.2641642424278,2,1,18851.0183915951,"[26,30)"
562,243.711713772239,1,64.0860937251709,1,0,44291.3733581004,"[60,100)"
563,247.861578880915,2,43.0137623371556,1,1,30969.3253560165,"[40,50)"
564,242.657971921969,2,36.9162327530794,3,0,53607.7573467725,"[30,40)"
565,246.480358732967,1,42.4073915877379,2,2,3578.82968683134,"[40,50)"
566,252.40232711601,2,29.1896991818212,2,0,22140.238173681,"[26,30)"
567,249.185929443035,2,28.8225119505078,1,0,52797.0787378746,"[26,30)"
568,248.141244928906,1,52.576492686756,1,0,44787.7887055022,"[50,60)"
569,243.921155075156,1,47.3001354904845,3,3,13454.7293118462,"[40,50)"
570,247.221874507582,1,55.5081372796558,2,0,43198.0886795919,"[50,60)"
571,236.576726124376,1,66.879301303532,1,2,37145.5721990384,"[60,100)"
572,226.780728507854,2,64.6275695916265,2,0,17582.2454074775,"[60,100)"
573,240.651686133283,1,61.0908440845087,1,1,14499.9514077917,"[60,100)"
574,243.486615388996,1,22.3305155355483,1,2,35030.3293868199,"[20,26)"
575,251.698600726626,1,34.7101738159545,2,2,10671.0460776926,"[30,40)"
576,247.156624453564,1,63.6754021346569,4,1,38015.490296765,"[60,100)"
577,241.405625285754,1,64.2798309628852,1,2,12030.4977408906,"[60,100)"
578,233.670098639265,2,57.3396719330922,1,1,48635.3815335025,"[50,60)"
579,245.570730718766,1,29.4334260695614,2,2,29017.5187829566,"[26,30)"
580,222.624239542705,2,68.3059220472351,1,0,54759.1882070638,"[60,100)"
581,241.0491548681,1,63.0747810304165,1,3,65098.8789197101,"[60,100)"
582,244.182718466724,1,55.3981003998779,2,1,29479.0380710955,"[50,60)"
583,249.346842324549,2,32.5569803514518,4,0,16302.7180070188,"[30,40)"
584,247.28009345992,1,34.6828319313936,3,0,9489.94255523325,"[30,40)"
585,248.559642797502,1,44.0286892182194,2,2,4357.42168940641,"[40,50)"
586,246.667130583481,1,58.9253286197782,2,2,25562.712873472,"[50,60)"
587,231.473237000471,2,62.7372843134217,2,2,20722.8752769366,"[60,100)"
588,230.408266897973,2,57.7568559828214,1,0,17631.6219607119,"[50,60)"
589,223.498310187055,2,63.4805024056695,1,2,14261.5297531398,"[60,100)"
590,244.933606795177,1,29.9220825261436,4,1,22903.9841087771,"[26,30)"
591,233.243172393101,2,54.96209027851,1,0,5057.72337800903,"[50,60)"
592,243.127450655271,1,19.7092587193474,3,0,33636.7192136688,"[0,20)"
593,248.170948204441,2,23.1653874428011,1,0,12382.8184710776,"[20,26)"
594,242.380132762791,1,19.4844054239802,2,1,22227.4512198466,"[0,20)"
595,243.965687401861,1,32.3611338804476,2,2,18418.9348253828,"[30,40)"
596,255.5714122925,1,37.8806389118545,1,1,14091.8808692803,"[30,40)"
597,221.309542895099,2,64.4484121156856,3,2,19008.437206976,"[60,100)"
598,245.890619631096,1,67.3504430749454,2,1,24974.5821410106,"[60,100)"
599,246.409786750359,1,25.2821137262508,1,1,33801.7561940069,"[20,26)"
600,240.983710705135,2,43.0032081822865,1,0,16827.9277997173,"[40,50)"
601,222.73181392584,2,64.9501854940318,2,2,6171.82079128822,"[60,100)"
602,222.870580887963,2,63.0970063190907,2,0,15273.5689449329,"[60,100)"
603,245.760897299229,1,49.4167617936619,5,1,19871.3271201952,"[40,50)"
604,247.309211844783,1,27.3182326294482,2,0,31729.8623949232,"[26,30)"
605,242.377742215242,2,46.0587301561609,3,1,19569.1817917158,"[40,50)"
606,251.156955612684,2,30.1648236964829,1,0,33908.5701297622,"[30,40)"
607,239.092596690346,1,25.2956857620738,1,2,19661.2000999548,"[20,26)"
608,244.839573657679,1,64.7388031887822,1,1,33766.9925721405,"[60,100)"
609,245.493251970761,1,21.8892965530977,2,4,21153.4874944182,"[20,26)"
610,212.508980168576,2,70.3964899796993,1,2,10465.6217161891,"[60,100)"
611,250.782016841209,2,21.9061151882634,2,2,42580.3127202016,"[20,26)"
612,251.911283948965,1,43.300935539417,2,0,6488.97581122994,"[40,50)"
613,241.050167673625,1,66.1697685550898,2,1,26155.4823464933,"[60,100)"
614,220.880461518875,2,64.8544092001393,1,1,22084.4336835471,"[60,100)"
615,236.966208466906,1,22.3957908637822,2,1,40460.8247701409,"[20,26)"
616,247.206044873971,1,63.3626971924677,3,0,24319.0952751258,"[60,100)"
617,218.531046454571,2,66.7336867810227,3,1,53579.8774451143,"[60,100)"
618,242.075863324276,1,22.9167238175869,4,0,15907.6195438754,"[20,26)"
619,248.068530755869,1,46.3324125339277,2,0,37315.1455328628,"[40,50)"
620,223.197163160004,2,68.2878717351705,1,1,30218.4283575356,"[60,100)"
621,240.366552586378,2,48.0807808381505,1,4,53803.1863296766,"[40,50)"
622,209.460677886964,2,70.9001024640165,2,1,58454.4712136292,"[60,100)"
623,241.352379470675,2,48.8547755558975,1,2,21055.4351270008,"[40,50)"
624,232.125455539118,2,60.7122676600702,2,1,31372.3688919106,"[60,100)"
625,241.631344444519,2,51.4429195588455,2,4,16895.129064626,"[50,60)"
626,247.467668389305,2,44.6029343795963,1,1,19392.1562637022,"[40,50)"
627,250.593791385236,1,49.3279655412771,1,2,11638.7298318589,"[40,50)"
628,248.666063882938,1,31.7303067022003,2,0,8762.86735279719,"[30,40)"
629,245.497449102094,2,39.1774890283123,1,1,36588.5172451327,"[30,40)"
630,248.068906830426,2,33.6058686408214,3,0,12747.8099692745,"[30,40)"
631,226.023346019026,2,63.6257967599668,3,1,30491.8051753496,"[60,100)"
632,248.098920424305,2,34.6004489497282,2,0,18450.8466054355,"[30,40)"
633,233.719454877912,2,50.6438072109595,1,2,39843.9917203873,"[50,60)"
634,227.535222697157,2,59.8581073377281,4,1,37488.1533805635,"[50,60)"
635,232.906108000091,2,55.9995117634535,2,0,68089.8954633922,"[50,60)"
636,241.645279102595,1,28.1150107337162,1,1,29998.3028673354,"[26,30)"
637,247.424887311052,1,53.0858951103874,1,2,39074.5672091645,"[50,60)"
638,232.554110534421,2,56.5587764992379,1,0,46388.0213872425,"[50,60)"
639,228.177489805376,2,57.095616966486,2,2,20557.0102039072,"[50,60)"
640,244.830747819882,1,58.2478856849484,1,0,30888.7060951152,"[50,60)"
641,246.53198988853,2,35.3921069800854,3,0,9811.86795693519,"[30,40)"
642,241.324595582084,2,44.0424871435389,2,2,111336.301993393,"[40,50)"
643,244.193731107423,2,41.3083270811476,1,1,62131.6719853513,"[40,50)"
644,243.973378293162,2,39.5495841898955,1,0,8752.56439669428,"[30,40)"
645,252.330748057442,1,49.8840338964947,3,1,24822.9323440832,"[40,50)"
646,243.054038974728,1,39.5077825123444,5,0,37763.5261787595,"[30,40)"
647,245.814110770333,1,57.348784647882,1,1,53523.8892387157,"[50,60)"
648,252.400455848534,1,49.3030491350219,1,0,44321.3648156681,"[40,50)"
649,237.651214319489,2,54.9577083243057,1,3,28029.4032720581,"[50,60)"
650,247.593002129833,1,57.0252227545716,1,1,5665.64337746324,"[50,60)"
651,245.466164515907,1,28.9860092867166,1,0,29247.8392493835,"[26,30)"
652,252.470966086676,1,41.5872182063758,2,0,22988.9153746347,"[40,50)"
653,244.947633466617,2,40.3309268797748,2,2,55612.1790703983,"[40,50)"
654,253.144442695955,2,34.9256020076573,1,0,22169.6033217045,"[30,40)"
655,219.942696157302,2,67.3738648453727,1,1,34079.1978549605,"[60,100)"
656,249.71460811262,1,40.5234964396805,2,0,40593.6088227605,"[40,50)"
657,241.696832665273,2,49.4024452092126,1,2,43196.0136502955,"[40,50)"
658,232.748186995725,2,54.1178380409256,2,1,138432.846015939,"[50,60)"
659,249.50700853749,1,54.0272559686564,1,1,17333.3189198313,"[50,60)"
660,251.480218968928,1,48.081597273238,2,0,25888.8132211206,"[40,50)"
661,247.054366495523,1,44.8081933259964,1,1,23288.2201691005,"[40,50)"
662,247.467242829795,1,41.7079234910198,1,1,35631.553373395,"[40,50)"
663,243.052953779299,2,44.4867063583806,1,1,24566.6126484503,"[40,50)"
664,248.345356418861,1,57.9642792646773,1,0,21039.6243718446,"[50,60)"
665,249.423218041038,2,22.8093419144861,2,2,70960.7404508189,"[20,26)"
666,250.895475791886,2,29.775624318514,3,2,35803.4564896086,"[26,30)"
667,250.086011005592,2,24.0310151632875,5,1,4711.42229422835,"[20,26)"
668,227.582827329806,2,61.4276038520038,1,1,18791.8084613949,"[60,100)"
669,225.556385863408,2,64.2626296649687,2,1,68736.2139773612,"[60,100)"
670,238.529559387392,2,52.776606454514,1,2,31651.7912339776,"[50,60)"
671,243.514014224633,1,25.8853526269086,3,3,33201.7521565949,"[20,26)"
672,242.520907902552,1,24.2653352390043,1,0,73483.0960949694,"[20,26)"
673,244.335059023498,2,42.8334031989798,4,1,43241.2537117886,"[40,50)"
674,249.240374968193,1,58.7148291240446,2,0,37188.4583221294,"[50,60)"
675,222.382008842624,2,64.3632405474782,1,0,12746.5663150897,"[60,100)"
676,249.588075062096,1,57.165977446828,1,1,40446.8277959373,"[50,60)"
677,244.714169042676,1,65.4546604673378,1,0,104429.020660822,"[60,100)"
678,240.803555398005,1,18.8908224641345,1,1,8082.51890228083,"[0,20)"
679,248.743322620948,1,37.0257221111096,3,1,14260.5724987145,"[30,40)"
680,232.075361970473,2,55.1075339121744,4,0,20655.2687253583,"[50,60)"
681,250.009925100577,1,30.9737934214063,3,1,25410.0193693806,"[30,40)"
682,229.162476934783,2,60.8477289709263,1,1,16021.5245526805,"[60,100)"
683,252.515453233684,1,35.2026659362018,3,1,23059.0625549249,"[30,40)"
684,238.98314474011,2,44.261908092536,1,1,51570.4486707102,"[40,50)"
685,237.338823495887,2,51.1559770712629,2,2,9632.77646120994,"[50,60)"
686,241.48601281908,1,21.9973285747692,2,2,14523.5585876445,"[20,26)"
687,252.344175780289,1,35.8895641234703,2,0,16432.3969620452,"[30,40)"
688,247.268647558178,2,38.3923892783932,4,0,20680.6912605851,"[30,40)"
689,245.625390350162,1,25.6105004525743,1,0,24071.5539689878,"[20,26)"
690,216.08577845743,2,67.6626477893442,2,0,8959.28388144229,"[60,100)"
691,247.258780791188,1,32.7657149354927,4,0,10876.6003828214,"[30,40)"
692,242.811966135887,2,44.6576261348091,1,0,31730.2621837534,"[40,50)"
693,251.480172500611,1,41.3890032279305,1,2,12058.8699364634,"[40,50)"
694,245.709752110802,1,61.7240846920758,4,1,61901.2727617045,"[60,100)"
695,250.909593510547,1,38.2052251552232,3,2,21001.0357507066,"[30,40)"
696,242.968097254442,1,56.3175717201084,2,0,20162.4442907959,"[50,60)"
697,249.417880910503,1,55.0113956276327,2,2,6060.79637438758,"[50,60)"
698,251.880856397934,1,53.9564403886907,2,0,28870.6463564191,"[50,60)"
699,239.708920222192,2,53.70077399211,1,3,29302.8084302599,"[50,60)"
700,249.481435958384,1,38.9508888307028,1,0,17549.4505156439,"[30,40)"
701,243.466931955049,1,36.3190600946546,3,2,22066.8834372643,"[30,40)"
702,242.084123979328,1,28.1982781547122,4,1,50109.4690798962,"[26,30)"
703,252.065525708112,1,47.6341845998541,2,1,24824.523016229,"[40,50)"
704,253.340456853259,1,44.1024068458937,2,0,21225.9091714811,"[40,50)"
705,253.290854517504,2,26.5942643317394,1,1,48457.7454219853,"[26,30)"
706,249.024581258268,1,62.305962161161,1,1,23637.5576338618,"[60,100)"
707,243.298418982236,2,43.3829848808236,2,1,37479.8793142885,"[40,50)"
708,214.242186154636,2,66.5802634125575,2,0,24788.1129063376,"[60,100)"
709,249.612680457784,1,54.0306132002734,3,2,32324.8644939448,"[50,60)"
710,248.723809392564,1,49.1499616596848,2,2,28994.6598467052,"[40,50)"
711,247.22384485455,1,43.5372324027121,3,1,17501.8217221598,"[40,50)"
712,249.534489990476,1,26.8981212349609,1,0,35730.5718281521,"[26,30)"
713,245.009822981779,1,29.1937907873653,1,1,3705.76840254549,"[26,30)"
714,252.467525459429,2,30.6397572895512,1,0,9915.48660364772,"[30,40)"
715,239.900774580158,1,63.7694804877974,1,1,52731.2425696273,"[60,100)"
716,245.624668995769,1,29.3758652703837,3,0,34935.0437494146,"[26,30)"
717,250.603932673847,1,49.6680809250101,1,2,15726.4445983004,"[40,50)"
